"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",23193,13,13,1.28007737590437,0.554700196225229,0.013225153178037,5.28398268398268,6.95,6.75067101413475,0,0.272727272727273,0.461538461538462,0.583333333333333,4,2,0.583333333333333,0.646957671957672,5,10.9472842961726,0.233946106455906,-0.147953680157592,0.8926015841598,2.51599500063416,0.0568697933046932,0.301370684931507,10,1392,171,0.0136986301369863,0.429483744897795
"245",23314,8,8,1.41421356237309,0.707106781186547,0.00423991563259743,4.5,3.28333333333333,4.21511952356862,0.333333333333333,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.520408163265306,2,6.20796010475699,1.73778069069561,0.763141944905827,0.299716876985939,1.55576622117332,0.0314213056506849,0.224658904109589,7,360,61,0.03125,0.472501903845905
"246",23445,115,115,1.20901275572722,0.805197630071854,0.0106228359356584,61.4241535439574,54.8541912409866,59.5026438318524,0.0324483775811209,0.415929203539823,0.443478260869565,0.245614035087719,24,6,0.649122807017544,0.562745520989681,34,98.852583102321,-9.09767828710364,19.5648635828659,1.75170579940407,5.22115442190548,0.0579806088808556,0.465751726027397,32,351566,16445,0.000538213132400431,0.265535369584455
"247",23576,80,14,1.39357647568621,0.744513459613182,0.00174717016118768,8.03333333333333,6.21785714285714,7.41213429522935,0.208333333333333,0.5,0.428571428571429,0.692307692307692,4,2,0.692307692307692,0.519322344322344,4,10.3455863436548,1.20327090565652,2.52570943878263,1.42871694201293,3.68695527955528,0.022141429969248,0.115068767123288,11,1798,195,0.010989010989011,0.387412008228663
"248",23577,75,45,1.23894729419988,0.689040206399935,0.00496724845711608,22.0509277650517,23.6127344877345,23.7144056403578,0.0697674418604651,0.348837209302326,0.533333333333333,0.272727272727273,12,4,0.613636363636364,0.614020492588125,15,34.7502797575591,-3.7450052657325,5.87509147426826,1.24809529396263,3.20071936810765,0.0392003253576865,0.265752794520548,17,32692,2441,0.0021505376344086,0.316417321810382
"249",23578,71,68,1.04504320787714,0.556405257436293,0.00922670919199506,37.8154019006061,33.0305305805306,35.5957941300307,0.0473484848484848,0.454545454545455,0.441176470588235,0.223880597014925,18,6,0.671641791044776,0.566701241526201,19,54.8138200483749,-4.85981469508709,11.7173303542534,1.6524877279231,4.77712925284917,0.0543175871213917,0.369864109589041,23,92868,5633,0.00119047619047619,0.291744903520294
"250",23671,44,44,1.0895523588151,0.465972077983817,0.00586812853897353,19.9738922324288,22.4794011544012,22.5728938381946,0.0793650793650794,0.333333333333333,0.340909090909091,0.27906976744186,16,6,0.627906976744186,0.624086506959153,15,39.6678162146895,-2.5560192513806,6.96756557842027,1.72024689367136,5.11185051319989,0.0419025155807766,0.372602191780822,18,32316,2307,0.0021551724137931,0.31736305410385
"251",23714,8,8,1.28163104090062,0.486135912065751,0.00664555365539501,4.2,3.58333333333333,3.50340226917717,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,10.9775199564358,1.77678092285966,1.70033380707088,1.78885438199983,4.2,0.0422944178082192,0.241095068493151,7,366,59,0.0303030303030303,0.454213803677494
"252",23724,9,9,1.62962962962963,1.03703703703704,0.0152448864702571,7,2.59285714285714,4.66019018340554,1,1,0.333333333333333,1,2,1,0.875,0.339732142857143,1,7.6657290960118,2.70670357956172,3.09525531159401,1.21008560666999,2.76351913077649,0.065076949095214,0.336986301369863,9,536,71,0.0227272727272727,0.416925605630739
"253",23784,20,18,1.49278098250493,0.838052481406279,0.00723480420078593,11.2416666666667,7.50119047619048,9.34235141553206,0.166666666666667,0.625,0.5,0.529411764705882,6,2,0.764705882352941,0.501330532212885,4,15.338377566187,0.704369277669671,3.2208300175826,0.746389855423045,2.03072968680869,0.0469471072213766,0.252052876712329,12,3436,373,0.008,0.375985977302891
"254",23819,16,16,1.203125,0.484375,0.0447668067563946,7.92034632034632,8.03333333333333,7.860905342504,0.214285714285714,0.428571428571429,0.5625,0.466666666666667,6,2,0.666666666666667,0.609908424908425,5,15.8501692188764,0.139268118384091,1.47717096363441,1.85691321379324,5.69725110963746,0.11225415239726,0.758905205479452,11,2478,279,0.00952380952380952,0.387248835630228
"255",23837,16,16,1.484375,0.796875,0.0253824030114418,8.64285714285714,7.05119047619048,7.4235011751868,0.166666666666667,0.571428571428571,0.375,0.6,6,2,0.666666666666667,0.557724867724868,4,18.9877015007335,0.956403569468894,3.448599620953,3.29715693951065,11.9447594540243,0.0764125933219178,0.695888136986301,10,2410,287,0.01,0.376893154233355
"256",23891,8,8,1.50260191002141,0.795495128834866,0.00215264187866928,4,3.28333333333333,4.06131052163383,0.666666666666667,0.666666666666667,0,0.857142857142857,4,2,0.571428571428571,0.537074829931973,2,7.56647223597028,1.77678092285966,1.70033380707088,NA,NA,0.0230308219178082,0.106849315068493,7,364,57,0.0303030303030303,0.459840771932545
"257",23925,32,17,1.42668014727255,0.741873676581724,0.00928583778029541,8.74978354978355,8.42619047619048,8.85917981503444,0.133333333333333,0.466666666666667,0.705882352941177,0.5,8,2,0.625,0.597466422466422,5,14.1140929782363,0.0934014592805965,1.85413521348579,1.25881479962233,3.1188850652613,0.053106994548988,0.336985479452055,10,2728,311,0.00961538461538462,0.404250907044807
"258",23927,26,20,1.17393568818739,0.413672575837461,0.0396064670810631,6.18449197860963,11.6166666666667,9.78536945871179,0,0.222222222222222,0.45,0.368421052631579,12,4,0.526315789473684,0.740658072306272,8,20.2991578657999,-0.991190369532239,1.68318636274274,1.24566422607326,2.93727041723343,0.108534157808219,0.643835342465753,10,3990,471,0.00793650793650794,0.3841392600822
"259",23981,98,62,1.67148554245412,1.13480758642106,0.00817047008109199,34.4293583856847,27.9485861360861,32.1695392391387,0.045,0.5,0.387096774193548,0.278688524590164,22,8,0.704918032786885,0.550141549334102,16,52.8010181429613,-4.12452102641213,11.5065647852172,1.89586801326264,6.4881998088129,0.0496964224858523,0.438357452054795,18,70240,4551,0.00148367952522255,0.315849937529627
"260",23994,36,21,1.57948187218433,0.956002185795776,0.0194469448941717,10.9916666666667,9.92896825396825,10.8452943401283,0.131578947368421,0.473684210526316,0.571428571428571,0.55,8,4,0.65,0.566426672742462,6,17.943595848986,-0.304537704177892,3.45646758504836,1.14665076340511,2.92496222313783,0.0744880770353804,0.564384109589041,12,4736,469,0.00662251655629139,0.346433088353722
"261",24000,9,9,1.62962962962963,1.03703703703704,0.0267179958733721,7,2.59285714285714,4.45714603211597,1,1,0.333333333333333,1,2,1,0.875,0.339732142857143,1,8.95264337810533,2.39084532656513,3.09525531159401,2.00336973775644,5.07817585202578,0.0850330323017081,0.435618630136986,9,536,71,0.0227272727272727,0.416925605630739
"262",24086,12,12,1.05847549351431,0.144337567297406,0.00376189385777762,2.73333333333333,7.16666666666667,6.32616531254611,0,0.2,0.5,0.363636363636364,8,4,0.454545454545455,0.83008658008658,5,9.27221247056125,-0.876217064726598,-1.51713302077039,0.60406883933252,1.96586094206367,0.0328385159817351,0.213696438356164,8,1112,155,0.0158730158730159,0.421223521949832
"263",24098,103,88,1.24044053152355,0.804348157159803,0.0102571678360987,48.4187955426173,40.8784774865657,45.4102468369687,0.0325581395348837,0.441860465116279,0.306818181818182,0.206896551724138,18,6,0.666666666666667,0.543247277187627,25,76.6597303786931,-5.83509991206361,14.9932243015394,1.77870711160712,5.27405509709201,0.0546951165795172,0.490410904109589,25,180216,9351,0.000819672131147541,0.314632703762789
"264",24167,9,8,1.41421356237309,0.707106781186547,0.193933727528719,4.5,3.28333333333333,3.47354600796683,0.333333333333333,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.520408163265306,2,8.98790703272175,1.8554285982132,0.712857086479805,0.795269020745781,1.74760577844655,0.226583835616438,1.12602712328767,7,360,61,0.03125,0.472501903845905
"265",24176,10,10,1.26491106406735,0.442718872423573,0.0272988734682796,4.47619047619048,4.91666666666667,4.95280208273163,0.25,0.5,0.6,0.555555555555556,6,2,0.666666666666667,0.65679012345679,3,9.97275552481093,1.23191674448545,1.09620484876658,1.41475781727653,4.02910166517057,0.0776711561643836,0.517808219178082,8,672,95,0.0212765957446809,0.436661902119549
"266",24204,36,28,1.46461233291076,0.870668161039113,0.0206853731120948,15.343712427923,12.8532106782107,14.154402179314,0.115384615384615,0.461538461538462,0.428571428571429,0.481481481481481,10,2,0.703703703703704,0.544017590032083,8,26.1800998378876,0.0708139346746994,5.96759086705046,2.12480871453012,5.96822412360658,0.0803782072966173,0.482192602739726,17,10726,911,0.00403225806451613,0.340176568391504
"267",24209,22,18,1.44040270241704,0.785674201318386,0.0706991373832327,8.2,8.66230158730159,8.31038418337449,0.1875,0.375,0.166666666666667,0.588235294117647,8,4,0.588235294117647,0.580654418630197,6,20.4553224001659,0.137588752979405,1.10585062417567,1.32923859978023,3.19099156612851,0.142313306274311,0.810956164383562,13,3540,321,0.00709219858156028,0.339889044258877
"268",24216,9,9,1.25925925925926,0.444444444444444,0.0474648767770084,3.66666666666667,4.58333333333333,3.64412331128203,0,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.673958333333333,3,13.4812303108033,0.991525314069096,0.266715110296406,0.485025754353316,1.94004775127979,0.110333285980044,0.676713698630137,7,492,79,0.0263157894736842,0.460441245520301
"269",24248,9,9,1.25925925925926,0.444444444444444,0.00290320981674068,2.21428571428571,5.08333333333333,4.74740222776349,0,0.142857142857143,0,0.625,4,2,0.375,0.744047619047619,4,6.93152395198476,0.625803742281473,0.490030400031917,0.827581274046507,2.61568928667377,0.0259767224759005,0.189041369863014,7,500,81,0.0263157894736842,0.468456308022391
"270",24275,24,13,1.17340426124568,0.320019343976094,0.0122610793099608,5.09090909090909,6.66666666666667,6.50179582808973,0.181818181818182,0.454545454545455,0.461538461538462,0.416666666666667,8,2,0.5,0.706150793650794,4,12.7895967667899,1.20136843191138,2.60653839285272,1.12449143116675,2.79766497708377,0.0481804464618627,0.487672767123288,10,1510,165,0.0117647058823529,0.407160011480884
"271",24276,18,12,1.13064427716302,0.21650635094611,0.0745004212289685,4,6.41666666666667,5.6999876942752,0.2,0.4,0.5,0.454545454545455,6,2,0.363636363636364,0.768181818181818,4,12.6440896982885,1.08286091974853,2.15740393562393,1.85069903270581,4.84977504505146,0.14396898934551,0.709590575342466,9,1186,145,0.0138888888888889,0.370893587156315
"272",24336,78,11,1.15122513384237,0.274101222343421,0.016122820171539,2.25396825396825,6.58333333333333,5.75834871131831,0,0.111111111111111,0.272727272727273,0.5,8,4,0.4,0.818888888888889,5,8.74510178215955,0.452475776698906,0.110300349213245,1.21060787281397,2.78306170247472,0.0658439620966829,0.347945205479452,7,844,127,0.0196078431372549,0.430419862491015
"273",24345,42,19,2.28208282639664,1.84740038327347,0.00402603907351258,17,3.43955252264076,8.19509111929059,1,1,0.157894736842105,1,2,1,0.944444444444444,0.194172671010906,1,26.9344473828779,2.60199348512797,7.4102800914476,3.75,15.0625,0.0288088870337343,0.252054794520548,19,4866,341,0.00529100529100529,0.293881771537722
"274",24346,40,34,2.88521149122103,2.5220380168016,0.00809665115173893,27.9404761904762,6.96165379758706,17.4676851989382,0.260416666666667,0.8125,0.0882352941176471,0.909090909090909,4,2,0.878787878787879,0.217902495537081,4,30.3535755607748,1.84914340170836,11.8372342966271,2.54557567084111,8.39402215131059,0.0482464409631701,0.435618630136986,31,25440,1161,0.00181818181818182,0.283091754977413
"275",24367,18,15,1.79017896891365,1.23935467078637,0.0463701672049097,10.4848484848485,5.01987734487734,6.95495422203285,0.230769230769231,0.692307692307692,0.2,0.857142857142857,4,2,0.785714285714286,0.377353400567686,3,17.3902466857048,1.69865449912988,3.7067160752078,1.65315243465812,4.44234028673964,0.10883440608828,0.704110410958904,13,2232,229,0.00943396226415094,0.371557600563568
"276",24375,8,8,1.50260191002141,0.795495128834866,0.057375953248543,4,3.28333333333333,4.04578544339964,0.666666666666667,0.666666666666667,0,0.857142857142857,4,2,0.571428571428571,0.537074829931973,2,7.08349647207914,1.77678092285966,1.70033380707088,1.46221264188533,3.4851023189387,0.12080459760274,0.657532876712329,7,364,57,0.0303030303030303,0.459840771932545
"277",24404,10,9,1.33333333333333,0.592592592592593,0.0281319072163633,5.33333333333333,3.78333333333333,4.55159097958329,0.428571428571429,0.714285714285714,0.666666666666667,0.75,4,2,0.75,0.538541666666667,2,8.33455962571865,1.8168947020214,2.22684700773998,1.01943058604641,2.63195131786809,0.0875360730593607,0.427397808219178,8,520,73,0.0238095238095238,0.420655858089028
"278",24447,8,8,1.1932426932523,0.397747564417433,0.0140086191472201,4.33333333333333,3.58333333333333,4.0411742294592,0.5,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.597619047619048,2,7.58604239642949,1.72582983833265,1.70033380707088,0.46037891661065,1.51068500443352,0.0612159460616438,0.287671232876712,8,394,55,0.027027027027027,0.449092833272938
"279",24458,92,83,1.22327639145137,0.757770132217983,0.00441251921442445,42.3104095190466,42.5228858559741,43.5809403747908,0.0271604938271605,0.382716049382716,0.542168674698795,0.219512195121951,28,10,0.646341463414634,0.60951050998399,26,66.1786887831133,-7.79409055460844,11.1042579458372,1.54390773190436,4.39290515997097,0.0369635897847869,0.326028493150685,24,137834,8725,0.00102986611740474,0.307311454426814
"280",24584,11,8,1.14904851942814,0.265165042944955,0.125643276814666,2.33333333333333,4.33333333333333,3.73543796461613,0,0.333333333333333,0.375,0.571428571428571,4,2,0.428571428571429,0.764285714285714,3,8.41448711728875,1.17066792065568,-0.174049917259224,0.321781350842611,1.36551743311495,0.163784488441781,0.717809726027397,7,380,57,0.0285714285714286,0.486624494733865
"281",24596,44,9,1.48148148148148,0.740740740740741,0.0321975072332994,5,3.78333333333333,4.49241339772104,0.428571428571429,0.714285714285714,0.666666666666667,0.75,4,2,0.625,0.554315476190476,2,8.66643414690782,1.78473232436115,2.22684700773998,0.906477321673541,2.48083325590748,0.0934887698291899,0.498629205479452,7,496,85,0.027027027027027,0.477349134648244
"282",24601,20,17,1.55508136052708,0.927342095727156,0.0878235423747895,11.7307692307692,6.11230158730159,8.07387645636166,0.183333333333333,0.733333333333333,0.352941176470588,0.625,6,2,0.8125,0.427938988095238,3,17.4483125849957,1.05943061030579,3.83912169297272,1.38734522095707,3.90896389196673,0.159056032232071,0.87671304109589,14,3138,299,0.00763358778625954,0.348945712945139
"283",24646,23,18,1.38802442232915,0.680917641142601,0.0151758608156675,9.03968253968254,8.50952380952381,9.00124189421777,0.145833333333333,0.5,0.333333333333333,0.470588235294118,10,4,0.647058823529412,0.592698175526895,5,17.6279884303514,-0.525231499344403,1.96291317060066,1.51293836511816,3.49470585830057,0.0652211155082023,0.471234246575342,10,3196,379,0.00884955752212389,0.399430471219594
"284",24692,142,77,1.27132643089388,0.845084274785107,0.00322248298678495,47.727490343931,33.1862317206357,40.5398297426571,0.0466666666666667,0.52,0.38961038961039,0.276315789473684,12,4,0.723684210526316,0.494748556786483,19,60.2383971871738,-4.86316051599829,14.8192225733767,1.79710891257003,5.32387686605837,0.0296780084054,0.334246273972603,29,141518,6999,0.00088339222614841,0.329923045343798
"285",24700,43,15,2.04837785866081,1.56640659779944,0.00860806365891073,13,3.18013375513376,6.68893735330404,1,1,0.2,1,2,1,0.928571428571429,0.232254451897309,1,19.7573054696906,2.53500089470041,5.72971050820772,NA,NA,0.0405479159817352,0.378082191780822,15,2422,209,0.00840336134453781,0.328911836074489
"286",24702,31,23,2.28459271053838,1.84943219424536,0.0175199123150414,18.5,5.54773965714368,11.661648143424,0.380952380952381,0.80952380952381,0.130434782608696,0.909090909090909,4,2,0.863636363636364,0.260296706178707,3,21.3448847838417,1.95300425112488,7.88939013980469,3.87293755621341,16.7929740642609,0.069306320221664,0.608219178082192,21,8272,505,0.0037593984962406,0.315131665115803
"287",24777,14,14,1.22176567731394,0.419981951576667,0.00848532124771487,4.91666666666667,7.78333333333333,6.93767319134938,0,0.333333333333333,0.642857142857143,0.461538461538462,8,4,0.461538461538462,0.733799533799534,5,14.2382043224115,-0.577826115961575,0.443927786498401,1.00947747804823,2.21377189441318,0.0505729521945765,0.27945095890411,9,1648,221,0.0131578947368421,0.424972948184897
"288",24797,9,9,1.48148148148148,0.740740740740741,0.0985933502437126,3.5,4.28333333333333,4.42611784864549,0.428571428571429,0.428571428571429,0,0.75,4,2,0.5,0.616815476190476,3,8.07188154534991,1.83862509697984,0.712857086479805,0.510812039779378,1.65919330149821,0.124268797564688,1.06849589041096,7,488,81,0.027027027027027,0.464750682580687
"289",24808,15,9,1.44444444444444,0.703703703703704,0.00723592956835763,3.6,4.28333333333333,4.66233258996439,0.285714285714286,0.428571428571429,0,0.75,4,2,0.5,0.614732142857143,3,7.75281025276836,1.25190366754993,1.35843870388595,1.21410577849889,3.29804359485257,0.0422798985286657,0.293151232876713,7,494,75,0.0256410256410256,0.429291503614471
"290",24823,10,10,1.51789327688082,0.822192191643779,0.00802894348326015,4.93333333333333,4.45,4.6876890508343,0.375,0.5,0.3,0.777777777777778,4,2,0.666666666666667,0.549514991181658,3,11.8196044687561,1.41841525572159,1.88114390833646,0.973801270013706,2.12526440006493,0.0439178191780822,0.30958904109589,8,656,99,0.0222222222222222,0.442675265473501
"291",24857,183,11,1.53496684512316,0.877123911498949,0.013266935103821,5.77777777777778,4.59285714285714,5.78977859899244,0.555555555555556,0.555555555555556,0,0.8,4,2,0.6,0.510674603174603,3,8.39378958779337,1.4668017450256,1.6631320811539,1.36751070089074,2.94749817410571,0.0503568391260048,0.38356301369863,10,960,109,0.015625,0.394629602235323
"292",24866,26,14,1.16449541118985,0.400891862868637,0.0317318830383455,7.33333333333333,6.56666666666667,7.27031141660469,0.25,0.5,0.428571428571429,0.461538461538462,6,2,0.692307692307692,0.592307692307692,4,11.2446669329969,1.20659699127048,3.2196366562107,1.58202614397944,4.19339711369234,0.0737071554375175,0.698630136986301,12,1846,201,0.010752688172043,0.417409245856775
"293",24867,18,14,1.31721612085409,0.629972927365,0.0522256986147835,6.6,7.09285714285714,7.07167082701719,0.166666666666667,0.333333333333333,0.428571428571429,0.615384615384615,4,2,0.615384615384615,0.599358974358974,5,12.3902267519395,0.364303863490373,1.8043168861534,1.53169484348057,3.85966903993949,0.109030174308079,0.887671232876712,10,1702,201,0.0120481927710843,0.405326782964888
"294",24884,8,8,1.41421356237309,0.707106781186547,0.0208927462140203,4.5,3.28333333333333,3.68382593537116,0.333333333333333,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.520408163265306,2,9.71323180012298,1.77678092285966,0.763141944905827,1.78885438199983,4.2,0.0725171746575342,0.421917808219178,7,360,61,0.03125,0.472501903845905
"295",24912,23,20,1.24101772751238,0.525475974712451,0.00451659103841371,6.73888888888889,10.8761904761905,10.5455883719978,0.111111111111111,0.222222222222222,0,0.421052631578947,8,2,0.473684210526316,0.670198222829802,8,15.3912131938747,0.00638366597218554,3.57959783626892,2.74811178782433,9.8658336869124,0.0362737881643836,0.178080273972603,14,4834,405,0.00574712643678161,0.395731946807779
"296",24913,15,15,1.49755356053353,0.809023187874438,0.0111585681838166,7.07215007215007,7.42619047619048,7.75809276684687,0.153846153846154,0.384615384615385,0.4,0.571428571428571,6,2,0.642857142857143,0.596599432313718,5,12.9408782182089,-0.00873453804410806,1.68372164220787,1.95536689086781,5.22138776201864,0.0497046319878235,0.30958904109589,9,1910,255,0.0121951219512195,0.410842076675854
"297",24934,63,62,1.36627555982463,0.850081495243211,0.00402194431748551,26.452550156496,33.718228993229,31.9690545337496,0.0375,0.3,0.483870967741935,0.262295081967213,16,4,0.590163934426229,0.658100764617098,22,54.8166190192703,-5.61853753362632,8.87258674841566,1.81731046753725,5.50774388909,0.0329001533790429,0.378082191780822,18,69386,4757,0.00143266475644699,0.277631414946533
"298",25006,31,12,1.85233211365005,1.32309436689289,0.0486210797297321,10,2.92896825396825,6.03812323927854,1,1,0.25,1,2,1,0.909090909090909,0.274534304079759,1,10.9272510568571,2.48233041121366,4.43312375624567,2.66666666666667,8.11111111111111,0.112005367199391,0.794520547945205,12,1254,131,0.012987012987013,0.364120921279979
"299",25018,14,12,1.37120688932536,0.649519052838329,0.00694080160617035,5.1,5.95,6.25586457980127,0.3,0.4,0.25,0.636363636363636,4,2,0.545454545454545,0.61525974025974,4,9.98951841797502,1.04827900177965,-0.0295688265163767,0.93616694806637,2.50191764332061,0.0441398344748858,0.24931397260274,10,1190,141,0.0140845070422535,0.440894350320388
"300",25039,58,17,2.1257534194361,1.64068216936343,0.00629646871726513,13.5,4.25156232656233,8.87927545967063,0.433333333333333,0.866666666666667,0.176470588235294,0.9375,4,2,0.875,0.276920562076812,2,14.0026359230367,2.17537222162343,5.29148557342772,2.12235751006806,5.56577611146329,0.0422050850831872,0.279452054794521,16,3378,271,0.00684931506849315,0.343593638543351
"301",25077,18,17,1.14134411781804,0.399470441236313,0.00192890677129546,6.81969696969697,9.28333333333333,8.96265693251099,0.133333333333333,0.333333333333333,0.529411764705882,0.4375,8,4,0.5625,0.685897435897436,6,13.1892685684152,-0.221940834941441,1.4377802226048,2.08456521086652,6.88275359490503,0.0240600096696213,0.153422465753425,10,2792,329,0.00943396226415094,0.402899851591681
"302",25096,75,74,1.21274563662471,0.70376948861123,0.0197976085221192,31.9786327117302,38.9096972471972,37.694566489462,0.0347222222222222,0.305555555555556,0.283783783783784,0.232876712328767,22,8,0.561643835616438,0.630230035792571,26,66.5231211631405,-5.11327629705344,13.0458143489851,2.53351541258372,9.66361654169151,0.055687611641334,1.23013721643836,24,114768,6661,0.00104275286757039,0.316380794061987
"303",25174,54,52,1.05339700725464,0.493363155296478,0.00386570396261006,22.045702543071,28.4794011544012,27.0680025722955,0.045,0.28,0.403846153846154,0.254901960784314,16,6,0.568627450980392,0.657189843895473,19,43.8632274219648,-4.12460866919352,7.00639788121669,1.99070955823642,6.17297904013408,0.0321695638394666,0.41370005479452,19,47778,3329,0.00174216027874564,0.278081257954967
"304",25230,10,8,1.37001938854894,0.662912607362388,0.00333861874957639,4.6,3.28333333333333,4.13608920593312,0.5,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.518027210884354,2,6.99835103750374,1.72582983833265,1.70033380707088,0.295009780547712,1.41058232790991,0.0267122876712329,0.191781917808219,7,370,55,0.0294117647058824,0.439793210303564
"305",25284,11,8,1.54679608384557,0.928077650307344,0.0221589416400826,6,2.45,4.13032586893643,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,6.83343045229353,2.38289392506364,2.63752566923593,NA,NA,0.0748715753424657,0.424657534246575,8,378,55,0.0285714285714286,0.436770287997721
"306",25322,11,11,1.31568586724842,0.493382200218159,0.0227492345075993,5,5.11666666666667,5.45643796955485,0.333333333333333,0.555555555555556,0.272727272727273,0.6,6,2,0.5,0.643333333333333,3,10.962181701767,1.44400970930353,2.43954794712423,1.47813256394382,3.5479075191848,0.0794747379146383,0.46301397260274,9,912,117,0.0169491525423729,0.396704428781645
"307",25334,9,9,1.25925925925926,0.444444444444444,8.0696115863472e-05,3.71428571428571,4.58333333333333,3.55632718485566,0,0.428571428571429,0.666666666666667,0.625,4,2,0.5,0.681547619047619,3,15.0440969884206,0.625803742281473,0.490030400031917,1.0574961530579,2.26397061319939,0.00460020700152206,0.0219180273972602,7,508,85,0.0263157894736842,0.483924152536
"308",25360,22,22,1.25982241482861,0.523310849236498,0.0104277191980859,9.43567251461988,11.2095238095238,10.0857048073764,0.15,0.4,0.409090909090909,0.380952380952381,12,4,0.619047619047619,0.65223149866007,7,27.2705520951521,-0.227196502370819,3.94186980664565,1.83171558557895,5.56660023493441,0.0481829629797351,0.564385205479452,13,5668,539,0.00568181818181818,0.38029077627413
"309",25386,11,11,1.78165794523224,1.2334555005454,0.0156057251061942,9,2.82896825396825,5.13407119281034,1,1,0.272727272727273,1,2,1,0.9,0.292896825396825,1,12.9855199618005,2.44769105917006,3.99237967906489,NA,NA,0.0557907845579078,0.413698630136986,11,970,109,0.0153846153846154,0.380312169393712
"310",25396,9,9,1.25925925925926,0.444444444444444,0.00536305573308313,3.66666666666667,4.58333333333333,3.74016191214395,0,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.673958333333333,3,13.668982325888,1.17861932215717,1.35843870388595,1.12022323995385,2.47091245995183,0.0376118518518518,0.224656438356164,7,492,79,0.0263157894736842,0.460441245520301
"311",25417,12,12,1.37120688932536,0.649519052838329,0.00668431327754937,5.53968253968254,5.95,5.25941468657886,0,0.4,0.5,0.636363636363636,4,2,0.636363636363636,0.607254361799816,4,16.4274795226905,0.557834344707416,1.45799536773764,2.08951027873915,5.8800470861335,0.0413242389649924,0.271232876712329,8,1086,151,0.0161290322580645,0.415830164684271
"312",25429,8,8,1.45840773619725,0.751300955010707,0.00533524456479638,4.33333333333333,3.28333333333333,4.14031970498067,0.5,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.525170068027211,2,6.94447706274305,1.78976418488627,1.70033380707088,1.78885438199983,4.2,0.0372432020547945,0.205479726027397,7,358,63,0.032258064516129,0.486131929592454
"313",25483,10,8,1.54679608384557,0.928077650307344,0.0211409270031901,6,2.45,4.18622533632129,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,6.32339852352976,2.38289392506364,2.63752566923593,1.78885438199983,4.2,0.0693493150684932,0.309589041095891,8,378,55,0.0285714285714286,0.436770287997721
"314",25485,8,8,1.28163104090062,0.486135912065751,0.0114602042731148,4.2,3.58333333333333,3.66059478405555,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,9.9409331540334,1.72582983833265,1.70033380707088,1.78885438199983,4.2,0.0423801369863014,0.336986301369863,7,366,59,0.0303030303030303,0.454213803677494
"315",25529,17,17,1.85468419145431,1.28401213254529,0.00624413431259344,11.8,6.01987734487734,8.36062539294149,0.2,0.733333333333333,0.529411764705882,0.75,4,2,0.8125,0.409085966117216,3,17.7433662946997,1.34462055182362,4.64920134829057,1.84694165429686,5.71358774803382,0.0417310531355169,0.30685005479452,13,2988,305,0.00819672131147541,0.352452729809675
"316",25569,26,21,1.25735070088358,0.592305702069122,0.0139241700888475,11.3408152734778,10.5095238095238,10.9774790293349,0.131578947368421,0.473684210526316,0.714285714285714,0.4,6,2,0.65,0.59592333105491,6,16.9124407194209,-0.183562824130569,3.40384876474925,1.93212557696604,5.44684526733259,0.0619018723324946,0.479453424657534,12,4882,473,0.00645161290322581,0.364537184272985
"317",25598,9,9,1.2962962962963,0.481481481481481,0.020960507100758,3.33333333333333,4.58333333333333,4.58816523843632,0,0.428571428571429,0.333333333333333,0.625,4,2,0.5,0.684375,3,8.15686229154682,0.679101164609755,-0.378377903822113,0.31593151160603,1.16674704137219,0.0736676840859124,0.46301095890411,7,502,73,0.025,0.426878566469892
"318",25639,94,10,1.64438438328756,1.01192885125388,0.00341852755363733,6.33333333333333,3.59285714285714,5.28079370899766,0.625,0.75,0.3,0.888888888888889,4,2,0.777777777777778,0.434700176366843,2,7.60080964240794,1.91222688160999,2.72981585934716,1.25704256621399,2.72428658280234,0.0302191780821918,0.194520547945205,9,696,95,0.02,0.434945236380371
"319",25664,32,32,1.43631064928517,0.861786389571105,0.0327227116010427,17.2934318555008,14.7634670884671,15.4934124423415,0.075,0.466666666666667,0.375,0.451612903225806,10,2,0.645161290322581,0.551928122067789,9,33.633271881223,-0.0570019638400895,7.86853106071748,1.91915594035922,6.17954730913577,0.101072910637842,0.679452438356164,18,16184,1137,0.00289017341040462,0.333784665074391
